doi_prefix,publisher_2022,publisher_2013
10.47369,Revista Eletronica de Estudos Integrados em Discurso e Argumentacao,
10.47500,National Museum of the Republic of Kazakhstan,
10.47392,RSP Science Hub,
10.47383,Asociatia Romana pentru Promovarea Artelor Spectacolului,
10.47385,Fundacao Oswaldo Aranha - FOA,
10.47422,Professionals On Line SAC,
10.47410,BabuHawaii Foundation,
10.47384,Sekolah Tinggi Perikanan dan Kelautan Palu,
10.47443,Shahin Digital Publisher,
10.47498,Sekolah Tinggi Agama Islam Negeri Teungku Dirundeng Meulaboh,
10.52283,New South Wales Research Centre Australia (NSWRCA),
10.3256,Dike Verlag AG,
10.47394,Publishing House Polyterra,
10.51718,International Anesthesia Research Society,
10.47534,International Anesthesia Research Society,
10.47386,"Revista Cientifica de Estudios Urbano Regionales Hatso-Hnini, UNINSUS",
10.47419,"Department of Chemistry and Biochemistry, Al-Nahrain University",
10.47399,Asosiasi Psikologi Islam,
10.47398,"ILTEK : Jurnal Teknologi, Universitas Islam Makassar",
10.47400,IAI Al Khoziny Buduran Sidoarjo,
10.47404,"Bulletin of the KSMTU, FSBSI AzNIIRKH",
10.47403,Institute of Research Publishing Project,
10.48079,Akper Hermina Manggala Husada,
10.47402,Editora e-Publicar,
10.47401,Revista Sergipana de Educacao Ambiental,
10.47406,Optimization in Engineering Research,
10.47461,International Society for Occupational Ergonomics and Safety,
10.47448,Karakalpak State University,
10.47446,Observatoire des Abeilles,
10.47416,Asian Pacific Journal of Dentistry,
10.47417,The Yeongnam Archaeological Society,
10.47415,Global Research Institute for Arts and Culture Education,
10.47418,UAQUIRI - Revista do Programa de Pos-Graduacao em Geografia,
10.47414,Institute of Bioenergy Crops and Sugar Beet National Academy of Agrarian Sciences of Ukraine,
10.47569,Linkin Science,
10.47558,SBH Health System,
10.47514,"Department of Physics, Kaduna State University",
10.47462,Berkshire Publishing Group,
10.47465,PCP Publishing,
10.47433,"Editura Doxologia, Mitropolia Moldovei si Bucovinei",
10.47432,Sindh Agriculture University,
10.47428,"Facultad de Ciencias Sociales, UDELAR",
10.47424,Tekirdag Namik Kemal Universitesi Ilahiyat Fakultesi Tasavvur / Tekirdag Ilahiyat Dergisi,
10.47688,Reserve Bank of Australia,
10.47427,Korean Association of Military Counseling,
10.47425,Marifetname,
10.47426,Facultad de Ciencias Economicas y Administracion,
10.47431,Program Studi Ilmu Pemerintahan STPMD APMD,
10.47545,"Faculty of Engineering, Lagos State University, Nigeria",
10.47463,Universidad de Otavalo,
10.47499,Asociacion Colombiana de Ciencias Biologicas,
10.47434,Journal of Educational Research in Developing Areas,
10.47524,Credence Press Limited,
10.47473,Italian Association of Financial Industry Risk Managers (AIFIRM),
10.47460,AutanaBooks,
10.47543,Sekolah Tinggi Teologi Iman,
10.36074,European Scientific Platform (Publications),
10.47830,Ikatan Dokter Indonesia,
10.47441,Badan Penelitian dan Pengembangan Provinsi Kalimantan Selatan,
10.47440,"Journal of Agriculture, Food and Environment",
10.47438,"Izvestia Voronezh State Pedagogical University, Voronezh State Pedagogical University",
10.47464,Hospital Metropolitano,
10.51702,Eskisehir Osmangazi University,
10.47437,Eskisehir Osmangazi University,
10.53608,Eskisehir Osmangazi University,
10.47485,Uniscience Publishers LLC,
10.47442,"Behavior & Law Journal, Fundacion Universitaria Behavior & Law",
10.47447,"Turkish Journal of Sports Medicine, Turkish Sports Medicine Association",
10.47476,European Association for Studies in Screen Translation,
10.47451,European Scientific e-Journal,
10.47450,The Kostanai Academy of the Ministry of Internal Affairs of the Republic of Kazakhstan named after Shyrakbek Kabylbayev,
10.47458,Center of Excellence of Healthcare and Pharmacy Specialists,
10.47454,STAI Al-Anwar Sarang Rembang,
10.47453,Institut Agama Islam Bunga Bangsa Cirebon,
10.47452,Bokkos Journal of Applied Scientific Reports,
10.47455,Inovacao & Tecnologia Social,
10.47456,Universidade Federal do Espirito Santo,
10.47459,General Jonas Zemaitis Military Academy of Lithuania,
10.47468,"Charak Samhita Research, Training and Skill Development Centre",
10.47467,Institut Agama Islam Nasional Laa Roiba Bogor,
10.47513,International Association for Music and Medicine,
10.47531,Mantech Publications,
10.47466,Sekolah Tinggi Agama Islam (STAI) ALHIKMAH,
10.47469,International Society for Energy and Environmental Sustainability,
10.47488,DHR Health Institute for Research and Development,
10.53409,MNAA Pub World,
10.47470,Federal Scientific Center for Hygiene F.F.Erisman,
10.47471,PIBOC DVO RAN,
10.47439,The Korean Archaeological Society,
10.47967,South West Doctoral Training Partnership,
10.47633,Universidad Tecnica Nacional,
10.47559,Fundacja Rehasport Clinic,
10.19271,Fundacja Rehasport Clinic,
10.47475,Chelyabinsk State University,
10.47480,Turk Isi Bilimi Ve Teknigi Dernegi,
10.47481,Yildiz Technical University,
10.47482,Archives of Current Medical Research,
10.52791,Aksaray University,
10.38122,Aksaray University,
10.29002,Aksaray University,
10.54152,Aksaray University,
10.47771,Aksaray University,
10.47479,Aksaray University,
10.47523,Canary Intelligence And Analytics Pte. Ltd.,
10.47478,Istanbul Umut Hareketi Dernegi,
10.47477,International Journal of Science and Education,
10.47474,National Institute of Public Health,
10.47483,Revista Brasileira de Estetica Cientifica,
10.47653,Sekolah Tinggi Farmasi Muhammadiyah Tangerang,
10.47489,Shaikh Zayed Medical Complex Lahore,
10.51735,"International Journal of Intelligent Communication, Computing and Networks",
10.47100,Research Support Center Publications,
10.47538,Amplamente Cursos e Formacao Continuada,
10.47493,"Bolu Abant Izzet Baysal Universitesi, Tip Fakultesi, Abant Tip Dergisi",
10.47494,Academic Journal Development Service,
10.47492,Sekolah Tinggi Pariwisata Mataram,
10.47491,"Land Journal, D4 Akuntansi Keuangan Politeknik Pos Indonesia",
10.47490,Center of Study Radicalism and Terrorism Indonesian Police Science College,
10.54990,Osmaniye Korkut Ata Universitesi,
10.47495,Osmaniye Korkut Ata Universitesi,
10.47537,Circulo de Estudios de la Literatura Picarescca y Celestinesc (CELPYC),
10.47546,The Research Gate Corporation,
10.47555,Science Diplomacy Center,
10.47566,Sociedad Mexicana de Ciencia y Tecnologia de Superficies y Materiales A.C.,
10.47507,Indonesian Society of Obstetric Anesthesia and Critical Care,
10.47503,Journal of Innovative Research in Social Studies,
10.47624,KTV Kongress & Zeitschrift GmbH,
10.47502,Izmir Katip Celebi University,
10.54472,Izmir Katip Celebi University,
10.47504,"International Journal of Agriculture, Biology & Environmental Sciences",
10.47578,National Association of Advisors for the Health Professions,
10.47501,LLC Institute Information Technologies,
10.47509,ARF (Academic Research Foundations) India,
10.47510,The East Asian Trade Association,
10.47923,Union of Concerned Scientists,
10.47508,BRDU International Journal of Multidisciplinary Research,
10.47511,SAPS Academy,
10.47505,International Journal of Research in Social Science & Humanities,
10.47506,STIKES Mataram,
10.47670,Westcliff University,
10.47519,Editora Ibero-Americana de Educacao,
10.47522,"Jurnal Mitra Kesehatan,STIKes Mitra Keluarga",
10.47518,Revista Femass,
10.47517,Arts and Humanities,
10.47221,Tangible Journal at STIE Tri Dharma Nusantara,
10.47521,Bappeda Indragiri Hilir,
10.47520,Society for Jeju Studies,
10.47556,World Association for Sustainable Development (WASD),
10.47525,Uluslararasi Anadolu Sosyal Bilimler Dergisi,
10.47553,University of Murcia,
10.47526,Khoja Ahmed Yasawi International Kazakh-Turkish University,
10.47568,User-Centred Energy Systems TCP,
10.47532,Universitas Mahendradatta,
10.47528,Plant Protection and Quarantine Journal,
10.47527,The Northeast Asia Association of Ancient History,
10.48186,STIKes Respati,
10.47557,"Academia Mexicana de Investigacion Turistica, A.C.",
10.47530,EDULEAD: Journal of Christian Education and Leadership,
10.47529,National Alliance of Medicine and Sports - Healthy Generation,
10.47533,National Engineering Academy of the Republic of Kazakhstan,
10.47581,JSC University Book,
10.47541,"Jurnal Kadera Bahasa, Balai Bahasa Provinsi Sulawesi Utara",
10.47542,"Sakarya Universitesi Isletme Enstitusu Dergisi, Sakarya University",
10.47540,CV. Literasi Indonesia,
10.47539,Poltekkes Kemenkes Jayapura,
10.47603,Sociedad Colombiana de Mastozoologia,
10.48215,Zhende Business Consulting Co. (Private) Limited,
10.47605,"Research Center for Climate Change, University of Indonesia",
10.48187,Nanotechnology Research Group,
10.47606,The Venezuelan Civil Association for Social Research for Humanity (ACVENISPROH),
10.47963,University of Cape Coast,
10.47579,Fundacion Espanola para la formacion e investigacion en ciencias biomedicas y patologia oncologica,
10.47604,IPR Journals and Books (International Peer Reviewed Journals and Books),
10.47547,Cytokines and Inflammation Company Limited,
10.47550,Revista Cuestiones Economicas del Banco Central del Ecuador,
10.47549,"Prodi Teknik Mesin, Intitut Teknologi Nasional Malang",
10.47551,Revista Mbote,
10.47872,Centro de Investigacion y Docencia Economicas (CIDE),
10.47548,Interdisciplinary Research and International Strategy (IRIS) Institute,
10.47669,Eurasia Institutes,
10.47564,Viipurin Suomalaisen Kirjallisuusseuran Toimitteita,
10.47567,NGO Freedom and Democracy Foundation,
10.47563,The Military & Culture Association of Korea-Japan,
10.47607,Sroha Publishing Pvt. Ltd,
10.47565,"Turk Nefroloji, Diyaliz ve Transplantasyon Hemsireleri Dernegi",
10.47561,STMIK Subang,
10.47574,Lembaga Studi Agama dan Masyarakat Aceh,
10.47562,Sekolah Tinggi Teologi Bethel Indonesia,
10.47724,Drustvo radioloskih inzenirjev Slovenije - DRI,
10.47654,Asia University,
10.47609,The Academy of Research,
10.47611,rScroll,
10.47585,Vecher Educacao e Comunicacao Ltda,
10.47573,AYA Editora,
10.47610,American Journal of Environmental Biology,
10.48089,Foundations of Ophthalmology,
10.47571,Ataturk Universitesi,
10.54864,Ataturk Universitesi,
10.51621,Ataturk Universitesi,
10.53487,Ataturk Universitesi,
10.47572,"Medical Journal of Mugla Sitki Kocman University, Mugla Sitki Kocman University",
10.47576,Publishing house Pegas,
10.47570,Institutul National de Cercetare Dezvoltare Victor Babes,
10.47575,STIKES Bhakti Husada Mulia Madiun,
10.47705,Faculty of Dentistry Khalij-Libya Dental College,
10.47703,University of International Business,
10.47648,Holy Family Red Crescent Medical College,
10.48155,Australian and New Zealand Law and History Society,
10.47582,Journal of Medicine and Palliative Care,
10.47584,Foodservice Management Society of Korea,
10.47839,Research Institute for Intelligent Computer Systems,
10.47850,Institute of Philosophy and Law of the Siberian Branch of the Russian Academy of Sciences,
10.47583,Global Research Online,
10.47713,Society of Basic and Applied Physiology,
10.17047,Hadtudomany,
10.47593,Revista ABC Imagem Cardiovascular,
10.47592,Mundo Economico,
10.47591,Revista sobre Excelencia em Gestao e Qualidade,
10.47588,Central University of Technology,
10.47587,Science Archives,
10.47595,Revista de Ciencias Juridicas e Sociais - IURJ,
10.47597,"Seok Juseon Memorial Museum, Dankook University",
10.47596,Sekolah Tinggi Teologi Aletheia,
10.47589,"Adalya, Koc University",
10.47600,"Jurnal Teknik Sipil Terapan, Politeknik Negeri Manado",
10.47601,Lembaga Kajian dan Pengembangan Profesi Pendidik Indonesia,
10.47599,Pusat Sumber Daya Mineral Batubara dan Panas Bumi,
10.47598,Bashkir Institute of Social Technologies,
10.47642,Protestant Theological University,
10.47665,Malaysian Society of Parasitology and Tropical Medicine,
10.47634,The Canadian Counselling and Psychotherapy Association,
10.47619,Research Institute for Healthcare Organization and Medical Management,
10.47614,Arete Political Philosophy Journal,
10.47612,National Academy of Sciences of Belarus,
10.47613,Istanbul Bilgi University,
10.47618,Association/Society of Orthopaedics Surgical and Dental Sciences,
10.47617,"Vestnik MSUT STANKIN, MSUT STANKIN",
10.47616,Asian Multicultural Research Study,
10.52700,"The Women University Multan, Pakistan",
10.47615,International Social Sciences Education Journal,
10.47880,International Information Institute,
10.47621,Multi-Science Research (MSR),
10.47641,Palestine Technical College - Deir El-Balah,
10.47628,Sekolah Tinggi Theologi Jaffray Jakarta,
10.47629,Bulletin of the Academy of Law and Management (Institute of Business Career),
10.47630,Kopint Konjuktura Kutatasi Alapitvany,
10.51203,Presses Universitaires de Caen,
10.47626,EDITORA SCIENTIFIC,
10.47627,Gradus - Revista Brasileira de Fonologia de Laboratorio,
10.47631,Baynoon Centre for Studies and Development,
10.47632,Ukrainian Catholic University,
10.47863,Sociedade Cientifica de Pedagogia do Desporto,
10.47712,Facultad de Ciencias Juridicas y Politicas de la Universidad Nacional del Altiplano de Puno,
10.47911,"National Institute for Legislative and Democratic Studies (NILDS), National Assembly, Nigeria",
10.47697,African Leadership Centre,
10.47638,Assosiasi Dosen Muhammadiyah Magister Administrasi Rumah Sakit,
10.47635,The Korea Learning Disabilities Association,
10.47637,Universitas Muhammadiyah Kotabumi,
10.47636,Global Knowledge and Convergence Association,
10.47640,Russian Entomological Society,
10.47672,AJPO JOURNALS,
10.47639,School Press Publisher,
10.47720,Habibia Research Academy,
10.47658,Mondru Editora LTDA,
10.47698,Consejo para Prevenir y Eliminar la Discriminacion de la Ciudad de Mexico,
10.48156,Worldwide Dragonfly Association,
10.47645,Saint Petersburg Institute (Branch) of the All-Russian State University of Justice,
10.47643,Limited Liability Company - Publishing Law and State Press,
10.47646,Cocuk Vakfi,
10.51474,Kathmandu University School of Education,
10.47751,South Kazakhstan State Pedagogical University,
10.48087,Association pour la Recherche Pharmaceutique et l Enrichissement des Connaissances (ARPEC),
10.47651,MAARIF Institute,
10.47650,Universitas Pancasakti Makassar,
10.47652,STEI Tholabul Ilmi,
10.47925,Philosophy of Education Society,
10.47662,Universitas Alwashliyah Medan,
10.47661,Anais de Filosofia Classica,
10.47663,"Jurnal Manajemen Eka Prasetya, Sekolah Tinggi Ilmu Ekonomi Eka Prasetya",
10.47664,IZDATELSTVO KIR,
10.47689,inScience LLC,
10.47660,Sociedade Brasileira de Reumatologia,
10.47722,International Center for Research & Development,
10.47721,Skies Educational,
10.48008,National Geographical Society of India (NGSI),
10.47666,Corporacion Universitaria Autonoma de Narino,
10.47668,STKIP PGRI Situbondo,
10.47667,Information-integrated Global Society Studies,
10.47755,Pragma Journals LLP,
10.48031,Mindanao State University at Naawan,
10.47704,Stencila,
10.32861,Academic Research Publishing Group (Publications),
10.47711,The Institute of Economic Forecasting of the Russian Academy of Sciences,
10.47675,Ukrainian Scientific Railway Car Building Research Institute,
10.47794,ITSK RS dr. Soepraoen,
10.47723,University of Baghdad - Al-Kindy College of Medicine,
10.47945,IAIN Sorong,
10.47679,"Health, Utan Kayu Publishing",
10.47677,Revista Glauks - Departamento de Letras,
10.47676,The Korean Association for Early Childhood Education and Care,
10.47678,The Canadian Journal of Higher Education/la Revue canadienne d'enseignement superieur,
10.47719,Iraqi Academics Syndicate,
10.47684,Korea Coaching Development Center,
10.47681,Revista Conhecimento em Acao,
10.47685,Universitas 17 Agustus 1945 Cirebon,
10.47686,STIE YPPI Rembang,
10.47687,Politeknik Pembangunan Pertanian Manokwari,
10.47683,Demokraciaert Kozpont Kozalapitvany Kulugyi es Kulgazdasagi Intezet,
10.47706,Demokraciaert Kozpont Kozalapitvany Kulugyi es Kulgazdasagi Intezet,
10.47708,Demokraciaert Kozpont Kozalapitvany Kulugyi es Kulgazdasagi Intezet,
10.47707,Demokraciaert Kozpont Kozalapitvany Kulugyi es Kulgazdasagi Intezet,
10.47680,Faculdade de Educacao da Universidade Federal de Minas Gerais,
10.47682,RINTERPAP - Revista Interdisciplinar de Pesquisas Aplicadas,
10.47693,Advances in Nutritional Sciences,
10.47691,"Journal of Illusion, Ritsumeikan University",
10.47690,Science World Publishing,
10.47692,Cadernos de historia da ciencia,
10.48048,"College of Graduate Studies, Walailak University",
10.47694,Escritas do Tempo - Revista do Programa de Pos-Graduacao em Historia da Unifesspa,
